,closeAsk,closeBid,complete,highAsk,highBid,lowAsk,lowBid,openAsk,openBid,time,volume
0,0.97818,0.97797,True,0.97852,0.97828,0.97709,0.97686,0.9772,0.97695,2015-08-13T07:30:00.000000Z,194
1,0.97837,0.97816,True,0.97877,0.97856,0.97821,0.978,0.97823,0.97803,2015-08-13T07:45:00.000000Z,152
2,0.97763,0.97741,True,0.97862,0.9784,0.9769,0.97667,0.97832,0.97809,2015-08-13T08:00:00.000000Z,147
3,0.97706,0.97684,True,0.97779,0.97757,0.97686,0.97665,0.97757,0.97736,2015-08-13T08:15:00.000000Z,161
4,0.97737,0.97715,True,0.97812,0.97789,0.97709,0.9769,0.97711,0.9769,2015-08-13T08:30:00.000000Z,114
5,0.97763,0.97741,True,0.97777,0.97757,0.97706,0.97687,0.97742,0.97721,2015-08-13T08:45:00.000000Z,137
6,0.97801,0.97778,True,0.97851,0.9783,0.97761,0.9774,0.97763,0.97743,2015-08-13T09:00:00.000000Z,104
7,0.97794,0.97773,True,0.97831,0.97808,0.97758,0.97737,0.97796,0.97772,2015-08-13T09:15:00.000000Z,85
8,0.97802,0.97781,True,0.97837,0.97817,0.97779,0.97758,0.978,0.97778,2015-08-13T09:30:00.000000Z,137
9,0.97882,0.97864,True,0.97937,0.97913,0.97782,0.9776,0.97802,0.97784,2015-08-13T09:45:00.000000Z,197
10,0.97797,0.97776,True,0.9795,0.97926,0.97786,0.97763,0.97877,0.9786,2015-08-13T10:00:00.000000Z,151
11,0.97802,0.97781,True,0.97807,0.97786,0.97775,0.97754,0.97799,0.97779,2015-08-13T10:15:00.000000Z,74
12,0.97886,0.97865,True,0.97893,0.97875,0.97797,0.97775,0.97805,0.97786,2015-08-13T10:30:00.000000Z,82
13,0.97933,0.97911,True,0.97933,0.97913,0.9788,0.97858,0.97881,0.97858,2015-08-13T10:45:00.000000Z,58
14,0.97939,0.97918,True,0.97939,0.97918,0.97884,0.97863,0.97929,0.97912,2015-08-13T11:00:00.000000Z,109
15,0.97881,0.9786,True,0.97954,0.97933,0.97881,0.97859,0.97938,0.97916,2015-08-13T11:15:00.000000Z,116
16,0.97811,0.97789,True,0.9793,0.97907,0.97798,0.97778,0.97875,0.97855,2015-08-13T11:30:00.000000Z,165
17,0.97678,0.97657,True,0.97839,0.9782,0.9767,0.97645,0.9781,0.97789,2015-08-13T11:45:00.000000Z,125
18,0.97651,0.97632,True,0.9772,0.97696,0.97603,0.97581,0.97672,0.97653,2015-08-13T12:00:00.000000Z,176
19,0.97729,0.97594,True,0.97798,0.97756,0.97614,0.97534,0.97646,0.97626,2015-08-13T12:15:00.000000Z,334
20,0.97881,0.97857,True,0.97927,0.97904,0.9762,0.97526,0.97728,0.97595,2015-08-13T12:30:00.000000Z,825
21,0.97756,0.97739,True,0.97905,0.97885,0.97754,0.97735,0.97884,0.97861,2015-08-13T12:45:00.000000Z,213
22,0.97634,0.97613,True,0.97773,0.97751,0.97625,0.97601,0.97751,0.97734,2015-08-13T13:00:00.000000Z,261
23,0.97576,0.97554,True,0.97697,0.97677,0.97576,0.97554,0.9764,0.97619,2015-08-13T13:15:00.000000Z,206
24,0.97573,0.97552,True,0.97628,0.9761,0.97507,0.97488,0.97571,0.97548,2015-08-13T13:30:00.000000Z,376
25,0.97496,0.97473,True,0.97578,0.9756,0.97383,0.97361,0.97574,0.9755,2015-08-13T13:45:00.000000Z,393
26,0.97602,0.9758,True,0.97733,0.97703,0.97446,0.97423,0.97492,0.97464,2015-08-13T14:00:00.000000Z,480
27,0.97726,0.97707,True,0.97726,0.97707,0.97585,0.97565,0.97596,0.97576,2015-08-13T14:15:00.000000Z,252
28,0.97641,0.9762,True,0.97748,0.97725,0.9764,0.97619,0.97724,0.97707,2015-08-13T14:30:00.000000Z,346
29,0.97605,0.97583,True,0.97666,0.97645,0.97605,0.97583,0.97647,0.97626,2015-08-13T14:45:00.000000Z,258
30,0.97563,0.97542,True,0.97677,0.97656,0.97532,0.97512,0.97611,0.97589,2015-08-13T15:00:00.000000Z,314
31,0.97586,0.97567,True,0.97627,0.97606,0.97557,0.97536,0.97568,0.97548,2015-08-13T15:15:00.000000Z,206
32,0.97623,0.97604,True,0.97645,0.97624,0.9757,0.97549,0.97581,0.9756,2015-08-13T15:30:00.000000Z,117
33,0.97618,0.97597,True,0.97704,0.97681,0.97583,0.97565,0.97629,0.97609,2015-08-13T15:45:00.000000Z,154
34,0.97661,0.97642,True,0.97709,0.97688,0.97621,0.97597,0.97624,0.97602,2015-08-13T16:00:00.000000Z,135
35,0.97715,0.9769,True,0.97736,0.97713,0.97644,0.97624,0.97656,0.97635,2015-08-13T16:15:00.000000Z,109
36,0.97741,0.97719,True,0.97768,0.97749,0.97712,0.97693,0.97712,0.97696,2015-08-13T16:30:00.000000Z,69
37,0.97775,0.97751,True,0.97824,0.97803,0.97729,0.97708,0.97735,0.97713,2015-08-13T16:45:00.000000Z,50
38,0.97719,0.97696,True,0.97846,0.97822,0.97705,0.97681,0.97779,0.97754,2015-08-13T17:00:00.000000Z,118
39,0.97736,0.97713,True,0.9779,0.97768,0.97714,0.9769,0.97721,0.97697,2015-08-13T17:15:00.000000Z,120
40,0.97714,0.97693,True,0.97739,0.97717,0.97705,0.97684,0.97731,0.97708,2015-08-13T17:30:00.000000Z,66
41,0.97779,0.97758,True,0.97789,0.97764,0.97697,0.97675,0.97712,0.97693,2015-08-13T17:45:00.000000Z,102
42,0.97774,0.97751,True,0.97774,0.97752,0.97725,0.97701,0.97774,0.97752,2015-08-13T18:00:00.000000Z,67
43,0.97776,0.97755,True,0.97789,0.97768,0.97731,0.97707,0.97767,0.97748,2015-08-13T18:15:00.000000Z,105
44,0.97713,0.97688,True,0.97777,0.97758,0.9768,0.97657,0.97777,0.97758,2015-08-13T18:30:00.000000Z,79
45,0.97683,0.9766,True,0.9773,0.97709,0.97683,0.9766,0.97717,0.97695,2015-08-13T18:45:00.000000Z,100
46,0.97713,0.97691,True,0.97713,0.97691,0.97678,0.97653,0.97678,0.97654,2015-08-13T19:00:00.000000Z,38
47,0.97649,0.97628,True,0.97711,0.97691,0.97629,0.97607,0.9771,0.97691,2015-08-13T19:15:00.000000Z,50
48,0.97583,0.97563,True,0.97645,0.97622,0.97576,0.97553,0.97645,0.97622,2015-08-13T19:30:00.000000Z,86
49,0.97555,0.97534,True,0.97611,0.97589,0.9753,0.97509,0.97589,0.97568,2015-08-13T19:45:00.000000Z,68
50,0.97508,0.9748,True,0.97618,0.97595,0.97501,0.97474,0.97561,0.9754,2015-08-13T20:00:00.000000Z,60
51,0.97577,0.97552,True,0.97583,0.97557,0.97515,0.97485,0.97516,0.97485,2015-08-13T20:15:00.000000Z,39
52,0.97632,0.97594,True,0.97645,0.97607,0.97581,0.97551,0.97581,0.97551,2015-08-13T20:30:00.000000Z,64
53,0.97659,0.97615,True,0.97666,0.97628,0.97615,0.97582,0.97631,0.97595,2015-08-13T20:45:00.000000Z,76
54,0.97657,0.97596,True,0.97657,0.97596,0.97654,0.97596,0.97654,0.97596,2015-08-13T21:00:00.000000Z,3
55,0.97645,0.97585,True,0.97655,0.97601,0.97644,0.97583,0.97653,0.97599,2015-08-13T21:15:00.000000Z,10
56,0.97648,0.97578,True,0.97663,0.97598,0.97648,0.97578,0.97658,0.97598,2015-08-13T21:30:00.000000Z,4
57,0.97634,0.97589,True,0.97636,0.97589,0.97612,0.97566,0.97629,0.97573,2015-08-13T21:45:00.000000Z,21
58,0.97631,0.97596,True,0.97646,0.97604,0.97616,0.97539,0.97635,0.97588,2015-08-13T22:00:00.000000Z,90
59,0.97614,0.9758,True,0.97636,0.97599,0.97614,0.97576,0.97623,0.9759,2015-08-13T22:15:00.000000Z,27
60,0.97646,0.97613,True,0.97646,0.97613,0.97608,0.97572,0.97622,0.97588,2015-08-13T22:30:00.000000Z,40
61,0.97607,0.97575,True,0.9766,0.97624,0.97602,0.97566,0.97653,0.9762,2015-08-13T22:45:00.000000Z,35
62,0.97594,0.97564,True,0.97625,0.97593,0.97587,0.97559,0.97608,0.97574,2015-08-13T23:00:00.000000Z,45
63,0.97591,0.97565,True,0.97612,0.97584,0.97586,0.9756,0.97586,0.97561,2015-08-13T23:15:00.000000Z,17
64,0.97577,0.97551,True,0.97585,0.97561,0.97577,0.97551,0.97585,0.97561,2015-08-13T23:30:00.000000Z,6
65,0.97573,0.97545,True,0.97587,0.97565,0.97566,0.9754,0.97584,0.97556,2015-08-13T23:45:00.000000Z,10
66,0.97521,0.97496,True,0.97578,0.97552,0.9752,0.97496,0.97578,0.97552,2015-08-14T00:00:00.000000Z,63
67,0.97562,0.97537,True,0.97572,0.97545,0.97523,0.97497,0.97523,0.97497,2015-08-14T00:15:00.000000Z,44
68,0.97563,0.97538,True,0.97576,0.9755,0.97557,0.97528,0.97566,0.9754,2015-08-14T00:30:00.000000Z,23
69,0.97537,0.97509,True,0.97586,0.97553,0.97537,0.97509,0.97569,0.97543,2015-08-14T00:45:00.000000Z,28
70,0.97555,0.9753,True,0.97571,0.97548,0.97531,0.97504,0.97536,0.97511,2015-08-14T01:00:00.000000Z,34
71,0.97641,0.97622,True,0.9765,0.97622,0.97554,0.97532,0.97554,0.97532,2015-08-14T01:15:00.000000Z,55
72,0.97714,0.97683,True,0.97724,0.97698,0.97654,0.97622,0.97654,0.97622,2015-08-14T01:30:00.000000Z,108
73,0.977,0.9768,True,0.97712,0.9769,0.97698,0.97673,0.97712,0.97684,2015-08-14T01:45:00.000000Z,19
74,0.97676,0.97647,True,0.97701,0.97679,0.97659,0.97632,0.97701,0.97679,2015-08-14T02:00:00.000000Z,20
75,0.97675,0.97648,True,0.97688,0.9766,0.97664,0.9764,0.97679,0.97655,2015-08-14T02:15:00.000000Z,23
76,0.97684,0.97656,True,0.97693,0.97669,0.97669,0.97642,0.9767,0.97642,2015-08-14T02:30:00.000000Z,17
77,0.97681,0.97655,True,0.97708,0.97682,0.97674,0.97651,0.97692,0.97661,2015-08-14T02:45:00.000000Z,28
78,0.97636,0.97611,True,0.97687,0.97662,0.97634,0.97608,0.97676,0.97648,2015-08-14T03:00:00.000000Z,30
79,0.97601,0.97573,True,0.97644,0.97616,0.97598,0.97572,0.97642,0.97616,2015-08-14T03:15:00.000000Z,64
80,0.9758,0.97554,True,0.97601,0.97571,0.97576,0.97548,0.97601,0.97571,2015-08-14T03:30:00.000000Z,44
81,0.97585,0.9756,True,0.9759,0.97566,0.97578,0.97553,0.97584,0.97561,2015-08-14T03:45:00.000000Z,18
82,0.97569,0.97545,True,0.97581,0.9756,0.97565,0.9754,0.9758,0.97553,2015-08-14T04:00:00.000000Z,11
83,0.97568,0.97545,True,0.97568,0.97545,0.97556,0.97534,0.97564,0.97537,2015-08-14T04:15:00.000000Z,8
84,0.97586,0.9756,True,0.97586,0.9756,0.97574,0.9755,0.97574,0.9755,2015-08-14T04:30:00.000000Z,3
85,0.97552,0.97526,True,0.97586,0.97559,0.9754,0.97512,0.97586,0.97559,2015-08-14T04:45:00.000000Z,20
86,0.97538,0.97513,True,0.97568,0.97541,0.97538,0.97513,0.9756,0.97531,2015-08-14T05:00:00.000000Z,26
87,0.97588,0.97557,True,0.97591,0.9756,0.9754,0.97512,0.9754,0.97512,2015-08-14T05:15:00.000000Z,18
88,0.97621,0.97597,True,0.97623,0.97597,0.97578,0.9755,0.97588,0.97556,2015-08-14T05:30:00.000000Z,17
89,0.97604,0.97546,True,0.9764,0.97613,0.97604,0.97546,0.97621,0.97595,2015-08-14T05:45:00.000000Z,16
90,0.97624,0.976,True,0.97662,0.97644,0.97593,0.97539,0.97606,0.97545,2015-08-14T06:00:00.000000Z,149
91,0.97586,0.97556,True,0.97664,0.97635,0.97563,0.97534,0.9762,0.97593,2015-08-14T06:15:00.000000Z,125
92,0.97579,0.97558,True,0.9759,0.97569,0.97526,0.97501,0.97582,0.97559,2015-08-14T06:30:00.000000Z,85
93,0.97537,0.97516,True,0.97581,0.97563,0.9749,0.97467,0.97576,0.97555,2015-08-14T06:45:00.000000Z,153
94,0.97549,0.97528,True,0.9759,0.97568,0.97491,0.97464,0.97543,0.97521,2015-08-14T07:00:00.000000Z,181
95,0.976,0.97577,True,0.97637,0.97615,0.97537,0.97515,0.97555,0.97533,2015-08-14T07:15:00.000000Z,208
96,0.97607,0.97584,True,0.97679,0.97657,0.97587,0.97565,0.97594,0.97572,2015-08-14T07:30:00.000000Z,119
97,0.97751,0.97727,True,0.97834,0.97812,0.97594,0.97576,0.9761,0.97588,2015-08-14T07:45:00.000000Z,276
98,0.97717,0.977,True,0.97811,0.97783,0.97713,0.97692,0.97754,0.97725,2015-08-14T08:00:00.000000Z,189
99,0.97678,0.97659,True,0.97739,0.97718,0.97632,0.97608,0.97724,0.97704,2015-08-14T08:15:00.000000Z,108
100,0.97619,0.97597,True,0.97697,0.97675,0.97588,0.97567,0.97672,0.97653,2015-08-14T08:30:00.000000Z,98
101,0.97594,0.97554,True,0.97629,0.97607,0.97508,0.97475,0.97617,0.97596,2015-08-14T08:45:00.000000Z,143
102,0.97594,0.97574,True,0.97679,0.97652,0.97549,0.97521,0.97617,0.97557,2015-08-14T09:00:00.000000Z,197
103,0.97567,0.97543,True,0.97618,0.97596,0.97512,0.97494,0.976,0.97579,2015-08-14T09:15:00.000000Z,131
104,0.97446,0.97423,True,0.97564,0.97544,0.97434,0.9741,0.97564,0.97544,2015-08-14T09:30:00.000000Z,165
105,0.9748,0.97461,True,0.97495,0.97478,0.97398,0.97376,0.97452,0.97428,2015-08-14T09:45:00.000000Z,150
106,0.97455,0.97435,True,0.97517,0.97497,0.9745,0.97428,0.97478,0.9745,2015-08-14T10:00:00.000000Z,81
107,0.97386,0.97367,True,0.97463,0.97442,0.97353,0.97331,0.97456,0.97433,2015-08-14T10:15:00.000000Z,152
108,0.97342,0.97323,True,0.97398,0.9738,0.97331,0.97308,0.97381,0.9736,2015-08-14T10:30:00.000000Z,137
109,0.97338,0.97316,True,0.97433,0.97412,0.97332,0.9731,0.97337,0.97316,2015-08-14T10:45:00.000000Z,114
110,0.9736,0.97338,True,0.97375,0.97352,0.9729,0.97268,0.97344,0.97321,2015-08-14T11:00:00.000000Z,168
111,0.97358,0.9734,True,0.9738,0.97357,0.97297,0.97275,0.97366,0.97344,2015-08-14T11:15:00.000000Z,116
112,0.97419,0.97396,True,0.97429,0.97406,0.97365,0.97344,0.97365,0.97344,2015-08-14T11:30:00.000000Z,87
113,0.9744,0.97418,True,0.97443,0.97423,0.9739,0.9737,0.97424,0.97402,2015-08-14T11:45:00.000000Z,73
114,0.9736,0.97338,True,0.97439,0.97418,0.9736,0.97338,0.97435,0.97411,2015-08-14T12:00:00.000000Z,152
115,0.97425,0.97387,True,0.97434,0.97411,0.97317,0.97295,0.97354,0.97333,2015-08-14T12:15:00.000000Z,111
116,0.97421,0.97402,True,0.97535,0.97514,0.97412,0.97386,0.97436,0.97393,2015-08-14T12:30:00.000000Z,357
117,0.97414,0.97394,True,0.97541,0.97522,0.97412,0.9739,0.97427,0.97407,2015-08-14T12:45:00.000000Z,145
118,0.97466,0.97423,True,0.97493,0.97472,0.97404,0.97381,0.97409,0.97388,2015-08-14T13:00:00.000000Z,126
119,0.97584,0.97566,True,0.97609,0.97588,0.97472,0.97414,0.97481,0.97433,2015-08-14T13:15:00.000000Z,240
120,0.97616,0.97594,True,0.97623,0.97601,0.97557,0.97536,0.97588,0.97571,2015-08-14T13:30:00.000000Z,200
121,0.9761,0.97579,True,0.97685,0.97662,0.97606,0.97572,0.9761,0.9759,2015-08-14T13:45:00.000000Z,236
122,0.97548,0.97524,True,0.97646,0.97608,0.97468,0.97443,0.97646,0.97572,2015-08-14T14:00:00.000000Z,396
123,0.97465,0.97442,True,0.97559,0.97536,0.97461,0.97441,0.97553,0.97531,2015-08-14T14:15:00.000000Z,203
124,0.97591,0.97572,True,0.97622,0.97601,0.97466,0.97445,0.97466,0.97445,2015-08-14T14:30:00.000000Z,173
125,0.97691,0.97668,True,0.97728,0.97704,0.9753,0.97507,0.97587,0.97566,2015-08-14T14:45:00.000000Z,382
126,0.97727,0.97705,True,0.97745,0.97723,0.9765,0.97628,0.97695,0.97674,2015-08-14T15:00:00.000000Z,270
127,0.97774,0.97753,True,0.97882,0.97858,0.97697,0.97672,0.97727,0.97708,2015-08-14T15:15:00.000000Z,312
128,0.978,0.9778,True,0.97825,0.97801,0.97708,0.97686,0.97767,0.97749,2015-08-14T15:30:00.000000Z,136
129,0.97827,0.97808,True,0.97839,0.97816,0.97783,0.97761,0.97804,0.97786,2015-08-14T15:45:00.000000Z,132
130,0.97731,0.97708,True,0.97864,0.97841,0.97706,0.97682,0.97823,0.97801,2015-08-14T16:00:00.000000Z,136
131,0.97711,0.97693,True,0.97755,0.97733,0.97673,0.97651,0.97725,0.97702,2015-08-14T16:15:00.000000Z,121
132,0.97724,0.97704,True,0.97756,0.97734,0.97707,0.97686,0.97707,0.97686,2015-08-14T16:30:00.000000Z,47
133,0.97623,0.976,True,0.97733,0.97709,0.9762,0.97595,0.9772,0.97696,2015-08-14T16:45:00.000000Z,113
134,0.97664,0.97643,True,0.97694,0.97672,0.97627,0.97603,0.97629,0.97605,2015-08-14T17:00:00.000000Z,65
135,0.97723,0.97699,True,0.97735,0.97712,0.97666,0.97644,0.97666,0.97644,2015-08-14T17:15:00.000000Z,39
136,0.97734,0.97712,True,0.9774,0.97716,0.97703,0.97679,0.97724,0.97701,2015-08-14T17:30:00.000000Z,58
137,0.9779,0.97764,True,0.97793,0.97768,0.97729,0.97706,0.97729,0.97706,2015-08-14T17:45:00.000000Z,45
138,0.9778,0.97758,True,0.97784,0.9776,0.97761,0.97733,0.97784,0.97758,2015-08-14T18:00:00.000000Z,34
139,0.97702,0.97677,True,0.97792,0.97771,0.97702,0.97677,0.97775,0.97752,2015-08-14T18:15:00.000000Z,75
140,0.97727,0.97705,True,0.97734,0.97715,0.97701,0.97679,0.97701,0.97681,2015-08-14T18:30:00.000000Z,59
141,0.97706,0.97679,True,0.97728,0.97708,0.97655,0.97629,0.97728,0.97708,2015-08-14T18:45:00.000000Z,51
142,0.97738,0.97709,True,0.97761,0.97732,0.97712,0.97685,0.97713,0.97685,2015-08-14T19:00:00.000000Z,22
143,0.97702,0.97675,True,0.97741,0.97717,0.97689,0.97661,0.97741,0.97717,2015-08-14T19:15:00.000000Z,57
144,0.97705,0.97685,True,0.97741,0.97716,0.9765,0.97624,0.97708,0.97681,2015-08-14T19:30:00.000000Z,122
145,0.97634,0.97609,True,0.97701,0.97678,0.97621,0.97595,0.97701,0.97678,2015-08-14T19:45:00.000000Z,54
146,0.97578,0.97552,True,0.97631,0.97605,0.97546,0.97516,0.9763,0.97599,2015-08-14T20:00:00.000000Z,43
147,0.97611,0.97589,True,0.97618,0.97589,0.97583,0.97559,0.97583,0.97559,2015-08-14T20:15:00.000000Z,22
148,0.97581,0.97538,True,0.97619,0.97586,0.97581,0.97537,0.97617,0.97584,2015-08-14T20:30:00.000000Z,24
149,0.9764,0.9755,True,0.97658,0.97591,0.97579,0.9754,0.97579,0.9754,2015-08-14T20:45:00.000000Z,35
150,0.97665,0.97624,True,0.97778,0.97624,0.97657,0.97477,0.97736,0.97535,2015-08-16T21:00:00.000000Z,58
151,0.97665,0.97583,True,0.97701,0.97622,0.97646,0.97553,0.97698,0.97619,2015-08-16T21:15:00.000000Z,17
152,0.97669,0.97578,True,0.97719,0.97627,0.97654,0.97568,0.97684,0.97595,2015-08-16T21:30:00.000000Z,109
153,0.97676,0.97601,True,0.97752,0.97624,0.97666,0.97578,0.97666,0.97578,2015-08-16T21:45:00.000000Z,47
154,0.97693,0.97649,True,0.97742,0.97677,0.97638,0.97579,0.97675,0.97604,2015-08-16T22:00:00.000000Z,148
155,0.97726,0.97683,True,0.97741,0.97697,0.97699,0.97638,0.97712,0.97654,2015-08-16T22:15:00.000000Z,32
156,0.97727,0.97682,True,0.97732,0.9769,0.97723,0.97681,0.97726,0.97684,2015-08-16T22:30:00.000000Z,9
157,0.97721,0.97686,True,0.97721,0.97687,0.97696,0.97657,0.97718,0.97674,2015-08-16T22:45:00.000000Z,33
158,0.97704,0.97674,True,0.97747,0.97718,0.97704,0.97672,0.9772,0.97687,2015-08-16T23:00:00.000000Z,50
159,0.97697,0.97666,True,0.97699,0.97669,0.97687,0.97653,0.97699,0.97665,2015-08-16T23:15:00.000000Z,19
160,0.97694,0.97671,True,0.97706,0.97674,0.97686,0.97658,0.97699,0.97665,2015-08-16T23:30:00.000000Z,24
161,0.97733,0.97705,True,0.97738,0.97712,0.97701,0.97675,0.97701,0.97675,2015-08-16T23:45:00.000000Z,13
162,0.97794,0.97769,True,0.97802,0.97774,0.97721,0.97695,0.97726,0.97701,2015-08-17T00:00:00.000000Z,25
163,0.97819,0.97788,True,0.97819,0.97788,0.97793,0.9777,0.97794,0.9777,2015-08-17T00:15:00.000000Z,6
164,0.97774,0.97743,True,0.97817,0.97789,0.97774,0.97742,0.97817,0.97789,2015-08-17T00:30:00.000000Z,14
165,0.97738,0.97712,True,0.97773,0.97746,0.97727,0.97699,0.97767,0.9774,2015-08-17T00:45:00.000000Z,33
166,0.97699,0.97672,True,0.97737,0.97712,0.97697,0.97672,0.97737,0.97712,2015-08-17T01:00:00.000000Z,9
167,0.978,0.97763,True,0.978,0.97763,0.97702,0.97668,0.97702,0.97668,2015-08-17T01:15:00.000000Z,47
168,0.97796,0.97771,True,0.97799,0.97775,0.97769,0.97745,0.97798,0.97765,2015-08-17T01:30:00.000000Z,42
169,0.97766,0.9774,True,0.97808,0.9778,0.97766,0.97736,0.97802,0.97776,2015-08-17T01:45:00.000000Z,26
170,0.97781,0.97756,True,0.97781,0.97756,0.97767,0.9774,0.97768,0.9774,2015-08-17T02:00:00.000000Z,9
171,0.97786,0.9776,True,0.97786,0.97761,0.97776,0.97751,0.97786,0.97761,2015-08-17T02:15:00.000000Z,11
172,0.97791,0.97767,True,0.97796,0.97771,0.97791,0.97766,0.97791,0.97766,2015-08-17T02:30:00.000000Z,5
173,0.97787,0.97763,True,0.97796,0.97774,0.97787,0.97763,0.97795,0.97774,2015-08-17T02:45:00.000000Z,7
174,0.97783,0.97757,True,0.97789,0.97771,0.97756,0.97728,0.97787,0.97765,2015-08-17T03:00:00.000000Z,27
175,0.97805,0.97774,True,0.97809,0.97778,0.97788,0.97761,0.97789,0.97762,2015-08-17T03:15:00.000000Z,10
176,0.97805,0.97779,True,0.97809,0.97783,0.97778,0.97754,0.97808,0.97783,2015-08-17T03:30:00.000000Z,31
177,0.97807,0.97781,True,0.97809,0.97783,0.97792,0.97766,0.97804,0.97777,2015-08-17T03:45:00.000000Z,20
178,0.97828,0.97801,True,0.97837,0.97815,0.97804,0.97782,0.97804,0.97782,2015-08-17T04:00:00.000000Z,26
179,0.97838,0.97811,True,0.97843,0.97818,0.9782,0.97791,0.9782,0.97791,2015-08-17T04:15:00.000000Z,21
180,0.97828,0.978,True,0.97832,0.97805,0.97802,0.97774,0.97832,0.97805,2015-08-17T04:30:00.000000Z,20
181,0.97803,0.97776,True,0.97825,0.97802,0.97797,0.97772,0.97825,0.97802,2015-08-17T04:45:00.000000Z,26
182,0.97779,0.97755,True,0.97806,0.97781,0.97774,0.97745,0.97798,0.9777,2015-08-17T05:00:00.000000Z,22
183,0.97753,0.97728,True,0.97774,0.97749,0.9775,0.97728,0.97774,0.97749,2015-08-17T05:15:00.000000Z,7
184,0.97756,0.97731,True,0.97756,0.97731,0.97743,0.97715,0.97748,0.97723,2015-08-17T05:30:00.000000Z,19
185,0.97752,0.97727,True,0.97771,0.97743,0.97739,0.97713,0.9775,0.97726,2015-08-17T05:45:00.000000Z,16
186,0.97693,0.9767,True,0.97796,0.9777,0.97662,0.97638,0.97753,0.97727,2015-08-17T06:00:00.000000Z,128
187,0.9768,0.97657,True,0.97697,0.97672,0.97666,0.97638,0.9769,0.97662,2015-08-17T06:15:00.000000Z,65
188,0.97753,0.97733,True,0.97755,0.97734,0.97662,0.97641,0.97676,0.9765,2015-08-17T06:30:00.000000Z,82
189,0.97739,0.97716,True,0.97752,0.97733,0.97714,0.97692,0.97748,0.97726,2015-08-17T06:45:00.000000Z,59
190,0.97941,0.97918,True,0.98015,0.97969,0.97668,0.97643,0.97735,0.97709,2015-08-17T07:00:00.000000Z,471
191,0.9785,0.97828,True,0.97972,0.97947,0.9785,0.97828,0.97951,0.97921,2015-08-17T07:15:00.000000Z,143
192,0.97792,0.97771,True,0.97921,0.97895,0.97784,0.97761,0.97859,0.97833,2015-08-17T07:30:00.000000Z,168
193,0.9783,0.97806,True,0.97835,0.97812,0.97771,0.97749,0.97788,0.97764,2015-08-17T07:45:00.000000Z,162
194,0.97849,0.97827,True,0.97908,0.97885,0.97806,0.97781,0.9783,0.97805,2015-08-17T08:00:00.000000Z,104
195,0.97666,0.97646,True,0.97848,0.97825,0.97652,0.97625,0.97848,0.97825,2015-08-17T08:15:00.000000Z,190
196,0.9755,0.97527,True,0.97705,0.97681,0.9752,0.97495,0.97672,0.97651,2015-08-17T08:30:00.000000Z,216
197,0.97638,0.97616,True,0.9764,0.97621,0.97523,0.975,0.97555,0.97533,2015-08-17T08:45:00.000000Z,148
198,0.97633,0.97611,True,0.97646,0.97624,0.97575,0.97544,0.97633,0.97608,2015-08-17T09:00:00.000000Z,182
199,0.97666,0.97644,True,0.97675,0.97652,0.97619,0.97595,0.97639,0.97617,2015-08-17T09:15:00.000000Z,98
200,0.97683,0.97659,True,0.97705,0.97683,0.97659,0.97638,0.97666,0.97645,2015-08-17T09:30:00.000000Z,82
201,0.97691,0.9767,True,0.9771,0.97688,0.97674,0.97651,0.97682,0.97663,2015-08-17T09:45:00.000000Z,51
202,0.97669,0.9765,True,0.97685,0.97666,0.97628,0.97606,0.97685,0.97666,2015-08-17T10:00:00.000000Z,63
203,0.97642,0.9762,True,0.97664,0.97644,0.97626,0.97606,0.97664,0.97644,2015-08-17T10:15:00.000000Z,31
204,0.97683,0.97661,True,0.97688,0.97668,0.9761,0.97589,0.97636,0.97615,2015-08-17T10:30:00.000000Z,83
205,0.97738,0.97718,True,0.97738,0.97718,0.97683,0.97662,0.97683,0.97662,2015-08-17T10:45:00.000000Z,78
206,0.97816,0.97797,True,0.97824,0.97803,0.9772,0.97699,0.97738,0.97716,2015-08-17T11:00:00.000000Z,81
207,0.97753,0.9773,True,0.97834,0.97813,0.97737,0.97715,0.97811,0.97791,2015-08-17T11:15:00.000000Z,76
208,0.97728,0.97706,True,0.97812,0.97789,0.9771,0.97689,0.97757,0.97736,2015-08-17T11:30:00.000000Z,116
209,0.97776,0.97757,True,0.97784,0.97764,0.97701,0.97677,0.97734,0.97712,2015-08-17T11:45:00.000000Z,100
210,0.97683,0.97663,True,0.97771,0.97751,0.97648,0.97628,0.97771,0.97751,2015-08-17T12:00:00.000000Z,113
211,0.97638,0.97608,True,0.97705,0.97686,0.97632,0.97604,0.97684,0.97662,2015-08-17T12:15:00.000000Z,110
212,0.97526,0.97503,True,0.97717,0.9764,0.97436,0.97413,0.97638,0.97589,2015-08-17T12:30:00.000000Z,445
213,0.97567,0.97547,True,0.97585,0.97564,0.97481,0.97458,0.97519,0.97498,2015-08-17T12:45:00.000000Z,160
214,0.97555,0.97529,True,0.97625,0.97603,0.97532,0.9751,0.97562,0.97541,2015-08-17T13:00:00.000000Z,147
215,0.97582,0.97562,True,0.97584,0.97563,0.97519,0.97499,0.97553,0.97533,2015-08-17T13:15:00.000000Z,85
216,0.97691,0.97668,True,0.97758,0.97734,0.97531,0.97508,0.97588,0.97567,2015-08-17T13:30:00.000000Z,382
217,0.9762,0.97584,True,0.97699,0.97677,0.97553,0.9753,0.97684,0.97663,2015-08-17T13:45:00.000000Z,170
